"Slashpile1"	"Slashpile10"	"Slashpile13"	"Slashpile14"	"Slashpile15"	"Slashpile16"	"Slashpile17"	"Slashpile18"	"Slashpile19"	"Slashpile2"	"Slashpile20"	"Slashpile22"	"Slashpile23"	"Slashpile24"	"Slashpile25"	"Slashpile26"	"Slashpile27"	"Slashpile28"	"Slashpile3"	"Slashpile4"	"Slashpile40"	"Slashpile5"	"Slashpile6"	"Slashpile7"	"Slashpile8"	"Slashpile9"
"Taxa_00509"	0.11576443303798	0.221672012609211	0.136039335127669	0.126309351709569	0.101047481367655	0.151571222051483	0.165653161775988	0.215837514815038	0.169461777969916	0.35456724659057	0.192388672753768	0.235627040269013	0.215837514815038	0.0714513592968904	0.255132384270421	0.385605715347942	0.11576443303798	0.21135597110566	0.0618786922860365	0.294601501475037	0.218774214632061	0.140652141428141	0.173186657624276	0.0714513592968904	0.171334340649785	0.0505237406838277
"Taxa_00514"	0.163846384103808	0.216748392777921	0.183185826361828	0.100335009313598	0.141895130952121	0	0.100335009313598	0.208863977444234	0.12953194003771	0.216748392777921	0.153264258344554	0.183185826361828	0.12953194003771	0.216748392777921	0.295378269592824	0.200670018627195	0.311954221387707	0.224355901348279	0.173785333909048	0.163846384103808	0.245769576155712	0.192126915547646	0.245769576155712	0.252504236126337	0.192126915547646	0.183185826361828
"Taxa_00518"	0	0	0.0467780269724988	0.0467780269724988	0.0467780269724988	0.0467780269724988	0.168660574814382	0.192870746165604	0.0467780269724988	0.0661541201655623	0.224339536353082	0.224339536353082	0.203900692351342	0	0.580500048532068	0.198462360496687	0	0.599051036573789	0.0467780269724988	0.140334080917496	0.0810219193941953	0	0	0.0467780269724988	0.0467780269724988	0.0935560539449976
"Taxa_00520"	0.400891862868637	0	0.133630620956212	0.353553390593274	0.353553390593274	0	0	0	0.231455024943138	0	0	0	0	0.188982236504614	0.267261241912424	0.133630620956212	0.133630620956212	0	0.231455024943138	0	0.133630620956212	0.377964473009227	0.298807152333598	0	0.133630620956212	0.231455024943138
"Taxa_00521"	0.152400152400229	0.121814242506446	0.23417666339202	0.244948974278318	0.270005973649569	0	0	0	0	0.119136679436254	0	0.035921060405355	0.0567961834247065	0.256527681962207	0.035921060405355	0.172271353842822	0.236915664864239	0	0.298382737544443	0.07184212081071	0.119136679436254	0.124434203367651	0.286243749051342	0.432546846241593	0.379303266189385	0.256527681962207
"Taxa_00522"	0.191273013919001	0.191273013919001	0.191273013919001	0.220863052149693	0.110431526074847	0	0.110431526074847	0	0	0.246932399162397	0.27050089040023	0.110431526074847	0.110431526074847	0.156173761888606	0.246932399162397	0.191273013919001	0.220863052149693	0.220863052149693	0.191273013919001	0.349215147884789	0.156173761888606	0.191273013919001	0.33129457822454	0.191273013919001	0.27050089040023	0
"Taxa_00523"	0.202808050625358	0.134144916459123	0.215110421814622	0.243158310592673	0.282296859191723	0.101404025312679	0.0717034739382075	0	0.0507020126563394	0.0507020126563394	0	0.0878184619667801	0.101404025312679	0.295640996770953	0.17563692393356	0.134144916459123	0.295640996770953	0.134144916459123	0.324651286126434	0.0878184619667801	0.160333841948716	0.182808706401656	0.232345810884284	0.332475331052327	0.304212075938036	0.215110421814622
"Taxa_00525"	0.0735214622093808	0.0735214622093808	0.147042924418762	0.127342907993403	0.103975048982007	0.328797974610715	0.103975048982007	0.48768620837362	0.147042924418762	0.0735214622093808	0.232495277487639	0	0	0.103975048982007	0.415900195928029	0.127342907993403	0.103975048982007	0.395925190859027	0.147042924418762	0.147042924418762	0	0.0735214622093808	0.147042924418762	0.180090067556299	0.147042924418762	0.103975048982007
"Taxa_00528"	0.1189797338499	0.252697124149731	0.204588299256524	0.180653610896993	0.164816734567274	0.148193132171666	0.14624399253496	0.135234057740772	0.16528035498962	0.327011508609142	0.14226562203146	0.16826275325807	0.182130080608302	0.174622938358807	0.124326244050224	0.271033357718729	0.220344869116539	0.0940108806594534	0.165627218655484	0.27841450110634	0.246333638989838	0.171304910789202	0.204588299256524	0.207927222751994	0.251102325467424	0.15100636761165
"Taxa_00530"	0.107091356583406	0.271602838454151	0.210636586105919	0.201799658925151	0.164522771217251	0.0727799356948822	0.148042595126587	0.117063895718638	0.15478250756362	0.340013091970932	0.136069536801478	0.154310848241852	0.160637034875108	0.167740410081942	0.128161260067076	0.262874352979458	0.231623678890568	0.091424510135698	0.148534160159798	0.277619527064931	0.232042907611682	0.178953882819319	0.239666402420973	0.18950498457234	0.272049774478779	0.161090172686073
"Taxa_00531"	0.0758098043578903	0.203419051086243	0.126854065851231	0.171202642583537	0.164351739427587	0.306068882638435	0.104496603915558	0.295561028958624	0.145823070246419	0.288675134594813	0.112444111277201	0.184141374973175	0.159019987177207	0.133476934164757	0.25930942773132	0.202001479452873	0.253708131702462	0.280598703104466	0.117444043902941	0.237322226267284	0.185695338177052	0.12456821978061	0.215758485668423	0.139786372315249	0.200573889271438	0.129099444873581
"Taxa_00532"	0.0982946374365981	0.250603137185371	0.219793491131929	0.208514414057075	0.163003215640609	0.235702260395516	0.19034674690672	0.109896745565965	0.183892428122457	0.264666411126807	0.130031582934249	0.196589274873196	0.155417468040052	0.177203177690398	0.120385853085769	0.225221308230725	0.250603137185371	0.049147318718299	0.19034674690672	0.208514414057075	0.177203177690398	0.147441956154897	0.21422819563905	0.290759458662882	0.240771706171538	0.196589274873196
"Taxa_00534"	0	0.119239295027575	0.194716953404494	0	0.0688428390821514	0.74782464934043	0.119239295027575	0.0973584767022471	0	0.0973584767022471	0.26662716927081	0.119239295027575	0.0973584767022471	0	0.182141031759011	0.0688428390821514	0	0	0.0688428390821514	0.257586317378222	0.217700172092054	0	0.168629828195803	0.168629828195803	0.194716953404494	0.0688428390821514
"Taxa_00536"	0.102639398035907	0.203295379547148	0.203295379547148	0.168413321924427	0.102639398035907	0.333198243830994	0.145154028736191	0.158497810444565	0.130452398218555	0.24653185972733	0.249797324652538	0.213027874238545	0.257780075376163	0.180041414288477	0.153299740289315	0.275998261803654	0.188829028342823	0.158497810444565	0.15063345445583	0.241550904668542	0.214921492582915	0.117372642106553	0.168413321924427	0.201292420557119	0.203295379547148	0.120775452334271
"Taxa_00544"	0.162221421130763	0.175219161012616	0.162221421130763	0.0936585811581694	0.0662266178532522	0.209426954145848	0.209426954145848	0.256494588021288	0.0936585811581694	0	0.350438322025231	0.264906471413009	0.21964884255349	0.21964884255349	0.344123600805843	0.209426954145848	0	0.280975743474508	0.114707866935281	0.187317162316339	0.148087219439773	0.0936585811581694	0.288675134594813	0.162221421130763	0.148087219439773	0
"Taxa_00546"	0.0931926151772403	0.165212848652281	0.0704469953676347	0.0704469953676347	0.0498135481386718	0.493128967573443	0.205386520562534	0.225540431746411	0.105670493051452	0.0610088876086563	0.179605302026775	0.179605302026775	0.149440644416015	0.0352234976838173	0.452454019982706	0.211340986102904	0	0.385854084713155	0.078762135226322	0.217132222355669	0.183026662825969	0.0704469953676347	0.116823125621175	0.0704469953676347	0.0610088876086563	0
"Taxa_00547"	0	0.185695338177052	0.293610109757352	0.185695338177052	0.131306432859723	0.587220219514703	0	0	0	0	0.131306432859723	0.131306432859723	0	0.131306432859723	0.131306432859723	0	0.185695338177052	0.131306432859723	0.321633760451338	0.131306432859723	0.131306432859723	0.227429413073671	0.185695338177052	0.185695338177052	0.293610109757352	0.131306432859723
"Taxa_00548"	0.210818510677892	0.122693779144911	0.136521034392291	0.0757282445662753	0.110391937786758	0.187417843410583	0.243922544848369	0.25958334412054	0.0757282445662753	0.193069898386782	0.224007168344082	0.165045882618064	0.125581086629303	0.20911145010809	0.189320611415688	0.0965349491933911	0.0463738895760168	0.207390338946085	0.200358102345843	0.378641222831377	0.107095910520333	0.220783875573516	0.279528532920784	0.167203436709034	0.319048765387582	0.141674572834414
"Taxa_00549"	0.188608384038579	0.198810693121886	0.240771706171538	0.192069377013354	0.240771706171538	0.135813558944418	0.0513327002339345	0.177821689789755	0.0513327002339345	0.0725954008640628	0.125738922692386	0.135813558944418	0.130873220089121	0.274041628642892	0.108893101296094	0.0628694613461931	0.246182981958665	0.166336959782615	0.269190951029083	0.177821689789755	0.217786202592188	0.248844496950835	0.303688350065893	0.274041628642892	0.246182981958665	0.198810693121886
"Taxa_00550"	0	0.164398987305357	0.134231211042805	0	0	0.0949157995752499	0.164398987305357	0.47457899787625	0	0	0.164398987305357	0.0949157995752499	0.164398987305357	0.134231211042805	0.569494797451499	0.0949157995752499	0.134231211042805	0.424476359978009	0.0949157995752499	0	0	0.134231211042805	0.1898315991505	0	0	0.134231211042805
"Taxa_00551"	0	0.260888534100544	0.110527846656677	0.228814380978138	0.0723574605292422	0	0.0934130798678718	0	0.10232890201933	0.49956350930135	0.0417755993144357	0	0.0723574605292422	0.243591509980807	0	0.326277861006378	0.118159238253478	0	0.508222100381203	0.191439846060547	0.20465780403866	0.0590796191267391	0.161796200422643	0.0934130798678718	0.177238857380217	0
"Taxa_00552"	0.158113883008419	0.180875784401108	0.209349374237964	0.179161283295523	0.158113883008419	0.0555555555555556	0.117851130197758	0.2330686329267	0.207869854820775	0.304290309725092	0.0724355822800294	0.146986183948033	0.0929622251704528	0.229061423645426	0.211549252940664	0.152145154862546	0.319625552525389	0.159086900703071	0.2330686329267	0.126686158344349	0.173026794471083	0.15112745009706	0.244696839394947	0.221526689304188	0.293972367896066	0.180020574955774
"Taxa_00554"	0.167836271659338	0.335672543318676	0	0	0	0	0.205556612948259	0.118678165819385	0.237356331638771	0	0.474712663277541	0.167836271659338	0.265372446217138	0.118678165819385	0	0	0	0.118678165819385	0.167836271659338	0.335672543318676	0.31399291281138	0.31399291281138	0.205556612948259	0	0.118678165819385	0
"Taxa_00556"	0.111248539872496	0.157329193881888	0.0703597544730292	0.0703597544730292	0.0703597544730292	0.211079263419088	0.111248539872496	0.358765761029573	0.0497518595104995	0.0861727484432139	0.248759297552497	0.192688123327015	0.179382880514787	0.165008250618802	0.40418601736535	0.0861727484432139	0.131631047527805	0.46405445225045	0.165008250618802	0.199007438041998	0.131631047527805	0.121866669555358	0.222497079744992	0.111248539872496	0.157329193881888	0.0703597544730292
"Taxa_00560"	0	0.185695338177052	0.239731650742692	0.214422506967559	0.239731650742692	0.283654314465588	0	0.239731650742692	0.185695338177052	0.151619608715781	0.151619608715781	0.107211253483779	0.107211253483779	0.107211253483779	0.283654314465588	0	0	0.303239217431561	0.107211253483779	0.185695338177052	0.339031751810405	0.214422506967559	0.214422506967559	0.214422506967559	0.214422506967559	0.185695338177052
"Taxa_00562"	0.0700140042014005	0.363803437554499	0.0990147542976674	0.171498585142509	0.0990147542976674	0.121267812518166	0.140028008402801	0.121267812518166	0.0990147542976674	0.39605901719067	0.221403721385024	0.210042012604201	0.185239643408737	0.156556072771287	0.171498585142509	0.313112145542575	0.121267812518166	0.210042012604201	0.171498585142509	0.252439082148701	0.242535625036333	0.140028008402801	0.171498585142509	0.156556072771287	0.171498585142509	0.0700140042014005
"Taxa_00570"	0.125814620180116	0.213127338030823	0.0694090679946784	0.0454389011431358	0.0262341618066702	0.17598410739733	0.128520620511906	0.29213126239179	0.0642603102559529	0.0870088714021973	0.234645476529773	0.174017742804395	0.209873294453362	0.0454389011431358	0.348035485608789	0.311513411659107	0.0524683236133404	0.499138969569475	0.125814620180116	0.262341618066702	0.192780930767859	0.143690421987538	0.174017742804395	0.0586613691324433	0.0908778022862715	0.0262341618066702
"Taxa_00572"	0.253184841770917	0.160128153805087	0.11322770341446	0	0	0.669864127057084	0.11322770341446	0.196116135138184	0	0.11322770341446	0.11322770341446	0.160128153805087	0.226455406828919	0.11322770341446	0.196116135138184	0.226455406828919	0.11322770341446	0.277350098112615	0	0.196116135138184	0	0	0.11322770341446	0.196116135138184	0.11322770341446	0
"Taxa_00574"	0	0.165900379082799	0.135457092295719	0	0	0.317675040241849	0.0957826285221151	0	0.21417646843906	0.270914184591439	0.234618566101733	0.19156525704423	0.287347885566345	0	0.0957826285221151	0.253417014989599	0.0957826285221151	0.253417014989599	0.234618566101733	0.370964525122123	0.19156525704423	0.21417646843906	0.270914184591439	0.135457092295719	0.19156525704423	0
"Taxa_00577"	0.138342892773215	0	0.239616919149262	0.0691714463866075	0.0691714463866075	0.154672056222436	0	0	0.0978231976089037	0.324442842261525	0.385130314116761	0.138342892773215	0.293469592826711	0.0978231976089037	0	0.26789985988841	0.0978231976089037	0	0.119808459574631	0.409223795535567	0.218739319629904	0.207514339159822	0.27668578554643	0.154672056222436	0.229415733870562	0.0691714463866075
"Taxa_00578"	0.133333333333333	0.133333333333333	0.221108319357027	0.105409255338946	0	0.362092683040007	0.0666666666666667	0.115470053837925	0.0816496580927726	0.221108319357027	0.312694383988229	0.169967317119759	0.253859103528797	0.0666666666666667	0.23094010767585	0.205480466765633	0.0471404520791032	0.216024689946929	0.19436506316151	0.298142396999972	0.253859103528797	0.182574185835055	0.253859103528797	0.169967317119759	0.2	0.0471404520791032
"Taxa_00581"	0.222660440324816	0.213396367233119	0.226746293791259	0.162608194439913	0.142120760927961	0.0813040972199563	0.214255108599022	0.17563692393356	0.282946565135535	0.10496313817044	0.0790133799572318	0.24986224629315	0.170329442511892	0.26415143833109	0.182808706401656	0.148440293549877	0.203711431713941	0.172472035447444	0.27836678076702	0.185797602712482	0.118132114492532	0.156860494824469	0.223483587088911	0.214255108599022	0.200989107599106	0.226746293791259
"Taxa_00583"	0	0	0	0.11322770341446	0	0.226455406828919	0.160128153805087	0.358057437019716	0	0.277350098112615	0.160128153805087	0.11322770341446	0	0.11322770341446	0.408248290463863	0.11322770341446	0.226455406828919	0.299572344757639	0.277350098112615	0.253184841770917	0.196116135138184	0.11322770341446	0.196116135138184	0.196116135138184	0.253184841770917	0
"Taxa_00584"	0.124940856396027	0.189606972874746	0.144269274146057	0.155321864979712	0.140952295720482	0.206333033513822	0.185827052584092	0.366527596114317	0.204027564131076	0.147511685152011	0.171255036733035	0.223923895708036	0.171255036733035	0.137555355675881	0.265485400040785	0.168470216396482	0.252705324594723	0.207476161560537	0.171255036733035	0.22073241805052	0.218578879548491	0.155321864979712	0.22602651362798	0.159824880514298	0.158338105124861	0.153791562980216
"Taxa_00590"	0.081923192051904	0.151058902241175	0.171843537388759	0.203987103158591	0.321489820520007	0.0634574316970352	0.115856889272698	0.0366371652723656	0.0732743305447312	0.0732743305447312	0	0	0	0.207251104060336	0	0.0634574316970352	0.175705672138029	0	0.295378269592824	0.251171750645147	0.12691486339407	0.323570682505664	0.430389241650926	0.295378269592824	0.327692768207616	0.193865656106103
"Taxa_00591"	0.140028008402801	0.0808452083454443	0.0808452083454443	0.0808452083454443	0.140028008402801	0.198029508595335	0.114332390095006	0	0	0.114332390095006	0	0	0	0	0	0	0	0	0.457329560380024	0.361550763031094	0.213896315973249	0.255654996282457	0.571661950475029	0.198029508595335	0.228664780190012	0.0808452083454443
"Taxa_00592"	0	0.187867287325545	0.153392997769474	0	0	0.531368931324057	0.108465228909328	0.242535625036333	0.108465228909328	0.187867287325545	0.242535625036333	0.108465228909328	0.216930457818656	0	0.342997170285018	0.108465228909328	0	0.187867287325545	0	0.216930457818656	0.153392997769474	0.187867287325545	0.342997170285018	0.153392997769474	0.108465228909328	0
"Taxa_00595"	0.160471408547982	0.210592189076763	0.26745234757997	0.233159551062761	0.189117368618058	0	0.053490469515994	0	0.213961878063976	0.426248901340677	0.136374473926647	0.136374473926647	0.136374473926647	0.131024356416084	0	0.0926482109224159	0.210592189076763	0	0.200143010386525	0.223766688222859	0.29052761436174	0.280506388605752	0.19286263058856	0.155950177290225	0.275359045102207	0.146489683827262
"Taxa_00597"	0.103695169473043	0.207390338946085	0.193995898415793	0.103695169473043	0.0733235575106767	0.146647115021353	0.193995898415793	0	0.0733235575106767	0	0.231869447880084	0.207390338946085	0.21997067253203	0.127000127000191	0	0.193995898415793	0.127000127000191	0	0.127000127000191	0.319609977369932	0.366617787553383	0.336010752516124	0.394859441440399	0.283980917123532	0.103695169473043	0
"Taxa_00598"	0.194177542555227	0.300273099737938	0.185543066451422	0.0905357460425185	0.114519666862774	0.189909383050158	0.156812512046795	0.0905357460425185	0.189909383050158	0.114519666862774	0.151495279372432	0.210386061995483	0.128036879932896	0.221766381286372	0.262397520979893	0.134286212565721	0.0404888165089458	0.477356106548368	0.128036879932896	0.206453265461392	0.202444082544729	0.189909383050158	0.0572598334313868	0.27460851418988	0.114519666862774	0.145984504005857
"Taxa_00611"	0.134839972492648	0.190692517849118	0.269679944985297	0.159544807043493	0.217422922601844	0.120604537831105	0.0603022689155527	0.134839972492648	0.159544807043493	0.262851496269108	0.147709789175199	0.190692517849118	0.2	0.180906806746658	0.104446593573419	0.422115882408869	0.147709789175199	0	0.147709789175199	0.255840859626733	0.330289129537908	0.104446593573419	0.190692517849118	0.180906806746658	0.217422922601844	0.0603022689155527
"Taxa_00617"	0	0.301511344577764	0.174077655955698	0.174077655955698	0	0.246182981958665	0	0.174077655955698	0	0.174077655955698	0.174077655955698	0.348155311911396	0.301511344577764	0.348155311911396	0	0.174077655955698	0	0.246182981958665	0	0.246182981958665	0.174077655955698	0.174077655955698	0.174077655955698	0.301511344577764	0.174077655955698	0
"Taxa_00625"	0.11106541457983	0.31151159478294	0.21650635094611	0.18362218074938	0.103396273983564	0.0573539334676404	0.0573539334676404	0.0405553552826906	0.107299384409869	0.416557003112546	0.134506896712243	0.198679853559757	0.143384833669101	0.131414370759462	0.0496699633899391	0.154430192030336	0.190221477563171	0.0286769667338202	0.232972779074023	0.336878081960319	0.326967727362873	0.167214013514985	0.162221421130763	0.137529901055045	0.302130592189606	0.0906845312637515
"Taxa_00629"	0.208514414057075	0.275838642183685	0.255376959227625	0.180578779628654	0.329690236697893	0	0.104257207028537	0	0	0.104257207028537	0	0.180578779628654	0.147441956154897	0.147441956154897	0.104257207028537	0	0.294883912309794	0	0.147441956154897	0.104257207028537	0.255376959227625	0.208514414057075	0.275838642183685	0.147441956154897	0.255376959227625	0.41702882811415
"Taxa_00633"	0.0905439926833374	0.227463938511162	0.22178658134847	0.191360110601225	0.133618447818318	0.172852358079284	0.165309957464155	0.133618447818318	0.168042538576876	0.306307054537898	0.15330214790292	0.170197018067324	0.161406642392489	0.136318083118215	0.145997801314625	0.185559967035913	0.276945576332164	0.0925342082954421	0.196526588392882	0.264495931942649	0.202462522594186	0.183585868679267	0.207352552603611	0.198830613035079	0.309266611726522	0.199288221495444
"Taxa_00638"	0.200915336589978	0.0741929050244247	0.142068596947151	0.124885268447601	0.189155535244839	0.274279707229983	0.200915336589978	0.0524623062587002	0.1049246125174	0.117309283050866	0.425128151213406	0.198619085901642	0.25160038214116	0.128505881063436	0.0856705873756239	0.165900379082799	0.135457092295719	0.171341174751248	0.207651790396919	0.265786007597959	0.124885268447601	0.260556919418542	0.255220717573827	0.160274993041633	0.179192889767198	0.19156525704423
"Taxa_00645"	0.1381070942504	0.202168085030513	0.180824632403674	0.195312925748855	0.26099787548594	0.0738213470525562	0.104399150194376	0	0.180824632403674	0.165069550200119	0.156598725291564	0.104399150194376	0.127862323778202	0.1381070942504	0.0904123162018368	0.215224361738068	0.2762141885008	0.0521995750971881	0.233443596627835	0.208798300388752	0.104399150194376	0.427271936712332	0.357862257154017	0.195312925748855	0.127862323778202	0.215224361738068
"Taxa_00648"	0.186899724048258	0.161330087895203	0.264316124552836	0.241286506216555	0.223606797749979	0	0.279431909024045	0	0.273235309296905	0.143345544770249	0.0641060764756032	0.145715053142525	0.163439067444486	0.201024771866826	0.138484952943563	0.260400113629165	0.337192274729102	0.177501688203432	0.188723179170351	0.135989524173487	0.157027176777064	0.185058302549401	0.177501688203432	0.173600075752777	0.169608735882534	0.244108666572677
"Taxa_00650"	0.182237021769236	0.192094687598825	0.192094687598825	0.257722067752535	0.201470608040128	0.0859073559175116	0.171814711835023	0	0.160717946423488	0.182237021769236	0.0859073559175116	0.219021642092276	0.192094687598825	0.271662912462081	0.0859073559175116	0.148795905193033	0.210429187149568	0	0.338217598465011	0.160717946423488	0.182237021769236	0.250460829884182	0.271662912462081	0.13583145623104	0.242982695692315	0.250460829884182
"Taxa_00656"	0.137360563948689	0.137360563948689	0.194257172471453	0.137360563948689	0.137360563948689	0.194257172471453	0	0.274721127897378	0	0.336463292455227	0.237915475715443	0.237915475715443	0.137360563948689	0.137360563948689	0.434372242763069	0.274721127897378	0	0.363421892155815	0	0.137360563948689	0	0	0.274721127897378	0	0.137360563948689	0
"Taxa_00667"	0	0.27116307227332	0.0857492925712544	0	0.0857492925712544	0.363803437554499	0.121267812518166	0.257247877713763	0.148522131446501	0.0857492925712544	0.342997170285018	0.148522131446501	0.226871303243258	0	0.445566394339503	0.171498585142509	0	0.191741247211843	0.121267812518166	0.226871303243258	0.309173471200421	0	0.171498585142509	0.0857492925712544	0.121267812518166	0
"Taxa_00668"	0.208927723509336	0.0890870806374748	0.125988157669742	0.0629940788348712	0.0890870806374748	0.17817416127495	0.154303349962092	0.383178022367407	0.0629940788348712	0.0629940788348712	0.17817416127495	0.125988157669742	0.243975018237133	0	0.523268118472284	0.17817416127495	0	0.393397896234722	0.0629940788348712	0.125988157669742	0.0890870806374748	0.274584823682638	0.199204768222399	0	0	0
"Taxa_00671"	0	0	0.119522860933439	0	0	0.239045721866879	0.29277002188456	0.338061701891407	0.119522860933439	0.119522860933439	0.207019667802706	0.169030850945703	0.207019667802706	0	0.609449400220044	0.119522860933439	0	0.358568582800318	0	0.119522860933439	0.119522860933439	0.169030850945703	0	0.119522860933439	0	0
"Taxa_00672"	0.107832773203438	0	0	0	0	0.388796592960476	0.215665546406877	0.373543683818814	0.107832773203438	0.152498570332605	0.285298701078728	0.186771841909407	0.186771841909407	0	0.304997140665209	0	0	0.186771841909407	0	0.152498570332605	0.107832773203438	0.323498319610315	0.431331092813754	0.107832773203438	0	0
"Taxa_00673"	0.0969762275752854	0.111978502191171	0.0791807582464896	0	0	0.274290192529497	0.0969762275752854	0.371390676354104	0.0791807582464896	0	0.279946255477927	0.125195771459034	0.137145096264748	0.0559892510955854	0.557086014531156	0.125195771459034	0.0559892510955854	0.316723032985958	0.111978502191171	0.230849596166328	0.14813363449167	0.158361516492979	0.262612865719445	0.0791807582464896	0.0969762275752854	0
"Taxa_00678"	0.0768662442024088	0.208745284488439	0.101684483187567	0.0543526425198644	0.0665681201727843	0.192165610506022	0.121536203431162	0.180267321602707	0.0719017876033781	0.215705362810134	0.411252365493594	0.199704360518353	0.241548426905704	0	0.364608610293487	0.169716071872108	0.0470707691850168	0.260666116372113	0.0901336608013536	0.293956859343503	0.316927643891053	0.127468245531611	0.256380902004909	0.0607681017155811	0.127468245531611	0.0271763212599322
"Taxa_00681"	0.046423834544263	0.122825921110129	0.046423834544263	0	0.046423834544263	0.173702083444913	0	0.685439702823594	0	0	0.22264088914043	0.122825921110129	0.131306432859723	0	0.328266082149306	0.122825921110129	0	0.341144119610507	0.0656532164298613	0.318265774861633	0.122825921110129	0	0.173702083444913	0.046423834544263	0.0656532164298613	0
"Taxa_00695"	0.0438213104454883	0.17112768785234	0.293144587874148	0.136831998009635	0.0876426208909767	0.0619726915529714	0	0.0438213104454883	0.0379503680729173	0.376965166080143	0.161009775677312	0	0.0536699252257705	0.100407236084305	0	0.21800826685405	0.100407236084305	0	0.13506634986931	0.254578808346542	0.549953081401204	0.127759976588362	0.120009601152154	0.264747454367998	0.34365519903434	0.078999990884617
"Taxa_00697"	0.131876094679157	0	0.208514414057075	0.0932504808240314	0.0932504808240314	0.131876094679157	0	0	0	0.186500961648063	0.0932504808240314	0	0.16151457061745	0.0932504808240314	0	0.186500961648063	0.0932504808240314	0	0.279751442472094	0.16151457061745	0.807572853087248	0.0932504808240314	0	0	0.131876094679157	0
"Taxa_00703"	0.132744662319994	0.175604682184976	0.0938646508927864	0.175604682184976	0.0938646508927864	0.199116993479992	0.162578344381021	0.114960249785902	0.0938646508927864	0	0.273660131991143	0.148413044298881	0.220132118918925	0.132744662319994	0.311313828089071	0.289310284173644	0.0938646508927864	0.459840999143608	0.114960249785902	0.187729301785573	0.220132118918925	0.229920499571804	0.209887740080557	0.114960249785902	0.187729301785573	0.0938646508927864
"Taxa_00705"	0.130142964654713	0.207481792996015	0.127402805883824	0.10288704743892	0.0594018645349865	0.294623666991858	0.254805611767648	0.342270223857892	0.0594018645349865	0.112707113514802	0.189714341588546	0.170101053447384	0.157162560973122	0.195214446982069	0.34329961031405	0.233109749383389	0.0531306428361855	0.374749975459998	0.0920249728310687	0.237607458139946	0.150276151353069	0.127402805883824	0.159391928508556	0.161590541727303	0.157162560973122	0.0375690378382672
"Taxa_00707"	0.149906337799172	0.129822696722375	0.129822696722375	0.0749531688995861	0.129822696722375	0.224859506698758	0.149906337799172	0.237022731569989	0.149906337799172	0.198307444884526	0.198307444884526	0.198307444884526	0.259645393444749	0.0749531688995861	0.280449078075251	0.280449078075251	0.129822696722375	0.367194036817263	0.0749531688995861	0.183597018408631	0.299812675598345	0.198307444884526	0.248591538088063	0.0749531688995861	0.149906337799172	0.105999788000636
"Taxa_00710"	0.181236627999053	0.120824418666035	0.200364631114026	0.0854357657716761	0.135085806739575	0.135085806739575	0.200364631114026	0.276843522168071	0.135085806739575	0.104637015962273	0.27017161347915	0.120824418666035	0.0854357657716761	0.336360946204203	0.372405869162747	0.120824418666035	0.0854357657716761	0.400729262228053	0.135085806739575	0.15983568204714	0.120824418666035	0.147979087100097	0.147979087100097	0.249085920156957	0.135085806739575	0.104637015962273
"Taxa_00715"	0.0535287727572189	0.092714554082312	0.0757011164104465	0.0535287727572189	0	0.307499388496142	0.325602813220459	0.382271899513413	0.0535287727572189	0	0.321172636543314	0.11969397463728	0.185429108164624	0	0.447853844353913	0.169272842266383	0	0.434869805632678	0.0535287727572189	0.160586318271657	0.107057545514438	0	0.11969397463728	0	0.0757011164104465	0
"Taxa_00717"	0	0.267261241912424	0.142857142857143	0	0.101015254455221	0.580288457473997	0.247435829652697	0.303045763365663	0	0	0.202030508910442	0.142857142857143	0.225876975726313	0	0.285714285714286	0.142857142857143	0	0.335029697130245	0	0.142857142857143	0.101015254455221	0.101015254455221	0.142857142857143	0.142857142857143	0	0
"Taxa_00723"	0.240192230707631	0	0.138675049056307	0.138675049056307	0	0.240192230707631	0.240192230707631	0.366899692852671	0.196116135138184	0	0.339683110243379	0.196116135138184	0.240192230707631	0	0.240192230707631	0	0.138675049056307	0	0.277350098112615	0.138675049056307	0	0.277350098112615	0.310086836473021	0.138675049056307	0.138675049056307	0.138675049056307
"Taxa_00725"	0.122398012272421	0.183597018408631	0	0	0	0.537019099389039	0.259645393444749	0.122398012272421	0	0.0611990061362105	0.312054926501022	0.0611990061362105	0.122398012272421	0.0611990061362105	0.136845137875993	0.570826327904743	0	0.211999576001272	0	0.220656154631542	0.0611990061362105	0	0.0865484644815831	0	0	0.0865484644815831
"Taxa_00728"	0.165683373915903	0.0723101526062187	0.062622429108515	0.0723101526062187	0.062622429108515	0.228664780190012	0.135279908318905	0.525182819086889	0.0808452083454443	0.0511309992564914	0.311017726414092	0.260717962958348	0.24521565805276	0	0.30249507099101	0.293725228409004	0.062622429108515	0.342997170285018	0.0808452083454443	0.0808452083454443	0.130358981479174	0.135279908318905	0.0885614885540095	0.108465228909328	0.0723101526062187	0.0361550763031094
"Taxa_00729"	0.207869854820775	0.111111111111111	0.136082763487954	0.0785674201318386	0	0.490653381462658	0.272165526975909	0.235702260395516	0.136082763487954	0	0.222222222222222	0.157134840263677	0.384900179459751	0	0.272165526975909	0.293972367896066	0	0.175682092231577	0	0.136082763487954	0.111111111111111	0.136082763487954	0.0785674201318386	0.157134840263677	0.192450089729875	0
